Latitude,Longitude,DIS24_First_Step,UpArea
19.224999999999973,97.47499999999997,,
19.224999999999973,97.52499999999996,774.875,208916510000.0
19.224999999999973,97.57499999999996,,
19.224999999999973,97.62499999999996,,
19.224999999999973,97.67499999999995,,
19.224999999999973,97.72499999999995,,
19.224999999999973,97.77499999999995,24.359375,5379850000.0
19.224999999999973,97.82499999999995,24.28125,5350751000.0
19.224999999999973,97.87499999999994,23.96875,5263454700.0
19.224999999999973,97.92499999999994,23.859375,5234355700.0
19.224999999999973,97.97499999999994,4.140625,990090700.0
19.224999999999973,98.02499999999993,,
19.224999999999973,98.07499999999993,,
19.224999999999973,98.12499999999993,,
19.224999999999973,98.17499999999993,,
19.224999999999973,98.22499999999992,,
19.224999999999973,98.27499999999992,10.921875,2006620900.0
19.224999999999973,98.32499999999992,10.5625,1890217100.0
19.224999999999973,98.37499999999991,10.15625,1802903400.0
19.224999999999973,98.42499999999991,9.71875,1715607000.0
19.224999999999973,98.47499999999991,5.0625,1220626000.0
19.224999999999973,98.5249999999999,,
19.224999999999973,98.5749999999999,,
19.224999999999973,98.6249999999999,,
19.224999999999973,98.6749999999999,,
19.224999999999973,98.7249999999999,,
19.224999999999973,98.77499999999989,13.359375,1772567600.0
19.224999999999973,98.82499999999989,13.828125,1830756500.0
19.224999999999973,98.87499999999989,14.234375,1888945400.0
19.224999999999973,98.92499999999988,,
19.224999999999973,98.97499999999988,8.796875,1655761800.0
19.224999999999973,99.02499999999988,,
19.224999999999973,99.07499999999987,,
19.224999999999973,99.12499999999987,,
19.224999999999973,99.17499999999987,7.484375,1105508900.0
19.224999999999973,99.22499999999987,,
19.224999999999973,99.27499999999986,,
19.224999999999973,99.32499999999986,,
19.224999999999973,99.37499999999986,,
19.224999999999973,99.42499999999986,,
19.224999999999973,99.47499999999985,,
19.224999999999973,99.52499999999985,,
19.224999999999973,99.57499999999985,,
19.224999999999973,99.62499999999984,,
19.224999999999973,99.67499999999984,,
19.224999999999973,99.72499999999984,,
19.224999999999973,99.77499999999984,,
19.224999999999973,99.82499999999983,,
19.224999999999973,99.87499999999983,2.8125,697928450.0
19.224999999999973,99.92499999999983,,
19.224999999999973,99.97499999999982,8.078125,1746310700.0
19.224999999999973,100.02499999999982,,
19.224999999999973,100.07499999999982,,
19.224999999999973,100.12499999999982,,
19.224999999999973,100.17499999999981,,
19.224999999999973,100.22499999999981,,
19.224999999999973,100.2749999999998,,
19.224999999999973,100.3249999999998,,
19.224999999999973,100.3749999999998,,
19.224999999999973,100.4249999999998,,
19.224999999999973,100.4749999999998,,
19.224999999999973,100.52499999999979,,
19.224999999999973,100.57499999999979,,
19.224999999999973,100.62499999999979,,
19.224999999999973,100.67499999999978,,
19.224999999999973,100.72499999999978,,
19.224999999999973,100.77499999999978,5.96875,756012700.0
19.224999999999973,100.82499999999978,10.390625,1859947500.0
19.224999999999973,100.87499999999977,,
19.224999999999973,100.92499999999977,,
19.224999999999973,100.97499999999977,,
19.224999999999973,101.02499999999976,,
19.224999999999973,101.07499999999976,,
19.224999999999973,101.12499999999976,,
19.224999999999973,101.17499999999976,,
19.224999999999973,101.22499999999975,,
19.224999999999973,101.27499999999975,,
19.224999999999973,101.32499999999975,,
19.224999999999973,101.37499999999974,,
19.224999999999973,101.42499999999974,,
19.224999999999973,101.47499999999974,,
19.224999999999973,101.52499999999974,,
19.224999999999973,101.57499999999973,,
19.224999999999973,101.62499999999973,,
19.224999999999973,101.67499999999973,,
19.224999999999973,101.72499999999972,21.421875,2296707800.0
19.224999999999973,101.77499999999972,26.609375,2908015000.0
19.224999999999973,101.82499999999972,1429.6562,274382830000.0
19.224999999999973,101.87499999999972,,
19.224999999999973,101.92499999999971,,
19.224999999999973,101.97499999999971,,
19.224999999999973,102.02499999999971,,
19.224999999999973,102.0749999999997,,
19.224999999999973,102.1249999999997,,
19.224999999999973,102.1749999999997,,
19.224999999999973,102.2249999999997,3.421875,668908200.0
19.224999999999973,102.2749999999997,,
19.224999999999973,102.32499999999969,,
19.224999999999973,102.37499999999969,,
19.224999999999973,102.42499999999968,,
19.224999999999973,102.47499999999968,,
19.224999999999973,102.52499999999968,,
19.224999999999973,102.57499999999968,,
19.224999999999973,102.62499999999967,,
19.224999999999973,102.67499999999967,,
19.224999999999973,102.72499999999967,,
19.224999999999973,102.77499999999966,,
19.224999999999973,102.82499999999966,13.078125,3544974000.0
19.224999999999973,102.87499999999966,,
19.224999999999973,102.92499999999966,,
19.224999999999973,102.97499999999965,,
19.224999999999973,103.02499999999965,,
19.224999999999973,103.07499999999965,,
19.224999999999973,103.12499999999964,,
19.224999999999973,103.17499999999964,,
19.224999999999973,103.22499999999964,,
19.224999999999973,103.27499999999964,,
19.224999999999973,103.32499999999963,1.796875,698024400.0
19.224999999999973,103.37499999999963,,
19.224999999999973,103.42499999999963,,
19.224999999999973,103.47499999999962,,
19.224999999999973,103.52499999999962,,
19.224999999999973,103.57499999999962,,
19.224999999999973,103.62499999999962,,
19.224999999999973,103.67499999999961,,
19.224999999999973,103.72499999999961,,
19.224999999999973,103.77499999999961,,
19.224999999999973,103.8249999999996,5.609375,989996400.0
19.224999999999973,103.8749999999996,5.515625,960897600.0
19.224999999999973,103.9249999999996,,
19.224999999999973,103.9749999999996,,
19.224999999999973,104.0249999999996,,
19.224999999999973,104.07499999999959,,
19.224999999999973,104.12499999999959,,
19.224999999999973,104.17499999999959,,
19.224999999999973,104.22499999999958,,
19.224999999999973,104.27499999999958,,
19.224999999999973,104.32499999999958,,
19.224999999999973,104.37499999999957,,
19.224999999999973,104.42499999999957,,
19.224999999999973,104.47499999999957,,
19.224999999999973,104.52499999999957,26.828125,13091299000.0
19.224999999999973,104.57499999999956,26.96875,13120398000.0
19.224999999999973,104.62499999999956,29.328125,13818405000.0
19.224999999999973,104.67499999999956,29.4375,13847504000.0
19.224999999999973,104.72499999999955,,
19.224999999999973,104.77499999999955,,
19.224999999999973,104.82499999999955,,
19.224999999999973,104.87499999999955,,
19.224999999999973,104.92499999999954,,
19.224999999999973,104.97499999999954,,
19.224999999999973,105.02499999999954,,
19.224999999999973,105.07499999999953,,
19.224999999999973,105.12499999999953,,
19.224999999999973,105.17499999999953,,
19.224999999999973,105.22499999999953,,
19.224999999999973,105.27499999999952,,
19.224999999999973,105.32499999999952,,
19.224999999999973,105.37499999999952,60.3125,4299600000.0
19.224999999999973,105.42499999999951,60.53125,4270501000.0
19.224999999999973,105.47499999999951,,
19.224999999999973,105.52499999999951,,
19.224999999999973,105.5749999999995,,
19.224999999999973,105.6249999999995,,
19.224999999999973,105.6749999999995,,
19.224999999999973,105.7249999999995,,
19.224999999999973,105.7749999999995,,
19.224999999999973,105.82499999999949,,
19.224999999999973,105.87499999999949,,
19.224999999999973,105.92499999999949,,
19.224999999999973,105.97499999999948,,
19.224999999999973,106.025,,
19.174999999999972,96.975,5.328125,552538300.0
19.174999999999972,97.02499999999999,5.6875,610744600.0
19.174999999999972,97.07499999999999,7.34375,901654500.0
19.174999999999972,97.12499999999999,,
19.174999999999972,97.17499999999998,,
19.174999999999972,97.22499999999998,,
19.174999999999972,97.27499999999998,,
19.174999999999972,97.32499999999997,94.25,16532387000.0
19.174999999999972,97.37499999999997,92.28125,16270550000.0
19.174999999999972,97.42499999999997,,
19.174999999999972,97.47499999999997,,
19.174999999999972,97.52499999999996,775.2656,209003860000.0
19.174999999999972,97.57499999999996,,
19.174999999999972,97.62499999999996,30.296875,6748633000.0
19.174999999999972,97.67499999999995,30.109375,6661337000.0
19.174999999999972,97.72499999999995,29.84375,6573989400.0
19.174999999999972,97.77499999999995,24.578125,5438073300.0
19.174999999999972,97.82499999999995,,
19.174999999999972,97.87499999999994,,
19.174999999999972,97.92499999999994,,
19.174999999999972,97.97499999999994,4.0625,960991900.0
19.174999999999972,98.02499999999993,2.375,611487940.0
19.174999999999972,98.07499999999993,2.109375,524165630.0
19.174999999999972,98.12499999999993,,
19.174999999999972,98.17499999999993,,
19.174999999999972,98.22499999999992,,
19.174999999999972,98.27499999999992,,
19.174999999999972,98.32499999999992,,
19.174999999999972,98.37499999999991,,
19.174999999999972,98.42499999999991,,
19.174999999999972,98.47499999999991,,
19.174999999999972,98.5249999999999,,
19.174999999999972,98.5749999999999,,
19.174999999999972,98.6249999999999,,
19.174999999999972,98.6749999999999,,
19.174999999999972,98.7249999999999,,
19.174999999999972,98.77499999999989,,
19.174999999999972,98.82499999999989,,
19.174999999999972,98.87499999999989,14.46875,1918052900.0
19.174999999999972,98.92499999999988,14.875,1976259100.0
19.174999999999972,98.97499999999988,8.984375,1684869200.0
19.174999999999972,99.02499999999988,17.171875,2935898000.0
19.174999999999972,99.07499999999987,7.71875,1163723800.0
19.174999999999972,99.12499999999987,7.640625,1134616300.0
19.174999999999972,99.17499999999987,,
19.174999999999972,99.22499999999987,,
19.174999999999972,99.27499999999986,,
19.174999999999972,99.32499999999986,,
19.174999999999972,99.37499999999986,,
19.174999999999972,99.42499999999986,,
19.174999999999972,99.47499999999985,,
19.174999999999972,99.52499999999985,,
19.174999999999972,99.57499999999985,,
19.174999999999972,99.62499999999984,,
19.174999999999972,99.67499999999984,,
19.174999999999972,99.72499999999984,,
19.174999999999972,99.77499999999984,,
19.174999999999972,99.82499999999983,,
19.174999999999972,99.87499999999983,3.40625,930865340.0
19.174999999999972,99.92499999999983,5.1875,1251313200.0
19.174999999999972,99.97499999999982,,
19.174999999999972,100.02499999999982,,
19.174999999999972,100.07499999999982,,
19.174999999999972,100.12499999999982,,
19.174999999999972,100.17499999999981,,
19.174999999999972,100.22499999999981,,
19.174999999999972,100.2749999999998,10.109375,1396904300.0
19.174999999999972,100.3249999999998,6.25,786055040.0
19.174999999999972,100.3749999999998,6.0625,756947600.0
19.174999999999972,100.4249999999998,,
19.174999999999972,100.4749999999998,,
19.174999999999972,100.52499999999979,,
19.174999999999972,100.57499999999979,,
19.174999999999972,100.62499999999979,,
19.174999999999972,100.67499999999978,,
19.174999999999972,100.72499999999978,,
19.174999999999972,100.77499999999978,6.5,814227600.0
19.174999999999972,100.82499999999978,13.4375,2325614600.0
19.174999999999972,100.87499999999977,,
19.174999999999972,100.92499999999977,,
19.174999999999972,100.97499999999977,,
19.174999999999972,101.02499999999976,,
19.174999999999972,101.07499999999976,,
19.174999999999972,101.12499999999976,,
19.174999999999972,101.17499999999976,,
19.174999999999972,101.22499999999975,,
19.174999999999972,101.27499999999975,,
19.174999999999972,101.32499999999975,,
19.174999999999972,101.37499999999974,,
19.174999999999972,101.42499999999974,,
19.174999999999972,101.47499999999974,,
19.174999999999972,101.52499999999974,,
19.174999999999972,101.57499999999973,,
19.174999999999972,101.62499999999973,,
19.174999999999972,101.67499999999973,,
19.174999999999972,101.72499999999972,26.421875,2878916400.0
19.174999999999972,101.77499999999972,26.796875,2937122600.0
19.174999999999972,101.82499999999972,1456.7188,277349040000.0
19.174999999999972,101.87499999999972,,
19.174999999999972,101.92499999999971,,
19.174999999999972,101.97499999999971,,
19.174999999999972,102.02499999999971,,
19.174999999999972,102.0749999999997,,
19.174999999999972,102.1249999999997,,
19.174999999999972,102.1749999999997,,
19.174999999999972,102.2249999999997,4.546875,872625700.0
19.174999999999972,102.2749999999997,,
19.174999999999972,102.32499999999969,,
19.174999999999972,102.37499999999969,,
19.174999999999972,102.42499999999968,,
19.174999999999972,102.47499999999968,,
19.174999999999972,102.52499999999968,,
19.174999999999972,102.57499999999968,,
19.174999999999972,102.62499999999967,,
19.174999999999972,102.67499999999967,,
19.174999999999972,102.72499999999967,,
19.174999999999972,102.77499999999966,,
19.174999999999972,102.82499999999966,13.796875,3690494000.0
19.174999999999972,102.87499999999966,,
19.174999999999972,102.92499999999966,,
19.174999999999972,102.97499999999965,,
19.174999999999972,103.02499999999965,,
19.174999999999972,103.07499999999965,,
19.174999999999972,103.12499999999964,,
19.174999999999972,103.17499999999964,,
19.174999999999972,103.22499999999964,,
19.174999999999972,103.27499999999964,,
19.174999999999972,103.32499999999963,,
19.174999999999972,103.37499999999963,2.4375,843552900.0
19.174999999999972,103.42499999999963,,
19.174999999999972,103.47499999999962,,
19.174999999999972,103.52499999999962,,
19.174999999999972,103.57499999999962,,
19.174999999999972,103.62499999999962,,
19.174999999999972,103.67499999999961,,
19.174999999999972,103.72499999999961,,
19.174999999999972,103.77499999999961,,
19.174999999999972,103.8249999999996,,
19.174999999999972,103.8749999999996,5.390625,931798800.0
19.174999999999972,103.9249999999996,5.171875,873583900.0
19.174999999999972,103.9749999999996,,
19.174999999999972,104.0249999999996,,
19.174999999999972,104.07499999999959,,
19.174999999999972,104.12499999999959,,
19.174999999999972,104.17499999999959,,
19.174999999999972,104.22499999999958,,
19.174999999999972,104.27499999999958,,
19.174999999999972,104.32499999999958,,
19.174999999999972,104.37499999999957,,
19.174999999999972,104.42499999999957,,
19.174999999999972,104.47499999999957,,
19.174999999999972,104.52499999999957,,
19.174999999999972,104.57499999999956,,
19.174999999999972,104.62499999999956,,
19.174999999999972,104.67499999999956,31.03125,14225754000.0
19.174999999999972,104.72499999999955,,
19.174999999999972,104.77499999999955,,
19.174999999999972,104.82499999999955,,
19.174999999999972,104.87499999999955,,
19.174999999999972,104.92499999999954,,
19.174999999999972,104.97499999999954,,
19.174999999999972,105.02499999999954,,
19.174999999999972,105.07499999999953,,
19.174999999999972,105.12499999999953,,
19.174999999999972,105.17499999999953,,
19.174999999999972,105.22499999999953,,
19.174999999999972,105.27499999999952,,
19.174999999999972,105.32499999999952,61.015625,4561557500.0
19.174999999999972,105.37499999999952,60.78125,4474244000.0
19.174999999999972,105.42499999999951,,
19.174999999999972,105.47499999999951,,
19.174999999999972,105.52499999999951,,
19.174999999999972,105.5749999999995,,
19.174999999999972,105.6249999999995,,
19.174999999999972,105.6749999999995,,
19.174999999999972,105.7249999999995,,
19.174999999999972,105.7749999999995,,
19.174999999999972,105.82499999999949,,
19.174999999999972,105.87499999999949,,
19.174999999999972,105.92499999999949,,
19.174999999999972,105.97499999999948,,
19.174999999999972,106.025,,
19.12499999999997,96.975,,
19.12499999999997,97.02499999999999,,
19.12499999999997,97.07499999999999,7.734375,959878000.0
19.12499999999997,97.12499999999999,13.8125,1513459500.0
19.12499999999997,97.17499999999998,,
19.12499999999997,97.22499999999998,,
19.12499999999997,97.27499999999998,3.96875,552625300.0
19.12499999999997,97.32499999999997,94.75,16590610000.0
19.12499999999997,97.37499999999997,,
19.12499999999997,97.42499999999997,,
19.12499999999997,97.47499999999997,806.25,215898080000.0
19.12499999999997,97.52499999999996,805.9375,215868960000.0
19.12499999999997,97.57499999999996,30.53125,6835989500.0
19.12499999999997,97.62499999999996,,
19.12499999999997,97.67499999999995,,
19.12499999999997,97.72499999999995,4.25,815951040.0
19.12499999999997,97.77499999999995,,
19.12499999999997,97.82499999999995,,
19.12499999999997,97.87499999999994,,
19.12499999999997,97.92499999999994,,
19.12499999999997,97.97499999999994,,
19.12499999999997,98.02499999999993,,
19.12499999999997,98.07499999999993,,
19.12499999999997,98.12499999999993,,
19.12499999999997,98.17499999999993,,
19.12499999999997,98.22499999999992,,
19.12499999999997,98.27499999999992,,
19.12499999999997,98.32499999999992,,
19.12499999999997,98.37499999999991,,
19.12499999999997,98.42499999999991,,
19.12499999999997,98.47499999999991,,
19.12499999999997,98.5249999999999,,
19.12499999999997,98.5749999999999,,
19.12499999999997,98.6249999999999,,
19.12499999999997,98.6749999999999,,
19.12499999999997,98.7249999999999,,
19.12499999999997,98.77499999999989,,
19.12499999999997,98.82499999999989,,
19.12499999999997,98.87499999999989,,
19.12499999999997,98.92499999999988,32.96875,5057746400.0
19.12499999999997,98.97499999999988,17.859375,3052371200.0
19.12499999999997,99.02499999999988,17.671875,3023255000.0
19.12499999999997,99.07499999999987,,
19.12499999999997,99.12499999999987,,
19.12499999999997,99.17499999999987,,
19.12499999999997,99.22499999999987,,
19.12499999999997,99.27499999999986,,
19.12499999999997,99.32499999999986,,
19.12499999999997,99.37499999999986,,
19.12499999999997,99.42499999999986,,
19.12499999999997,99.47499999999985,,
19.12499999999997,99.52499999999985,,
19.12499999999997,99.57499999999985,,
19.12499999999997,99.62499999999984,3.09375,552668540.0
19.12499999999997,99.67499999999984,,
19.12499999999997,99.72499999999984,,
19.12499999999997,99.77499999999984,,
19.12499999999997,99.82499999999983,,
19.12499999999997,99.87499999999983,,
19.12499999999997,99.92499999999983,,
19.12499999999997,99.97499999999982,,
19.12499999999997,100.02499999999982,,
19.12499999999997,100.07499999999982,,
19.12499999999997,100.12499999999982,,
19.12499999999997,100.17499999999981,,
19.12499999999997,100.22499999999981,,
19.12499999999997,100.2749999999998,10.921875,1571583400.0
19.12499999999997,100.3249999999998,,
19.12499999999997,100.3749999999998,,
19.12499999999997,100.4249999999998,5.09375,611341630.0
19.12499999999997,100.4749999999998,,
19.12499999999997,100.52499999999979,,
19.12499999999997,100.57499999999979,,
19.12499999999997,100.62499999999979,,
19.12499999999997,100.67499999999978,,
19.12499999999997,100.72499999999978,,
19.12499999999997,100.77499999999978,7.265625,901575700.0
19.12499999999997,100.82499999999978,22.078125,3431054000.0
19.12499999999997,100.87499999999977,,
19.12499999999997,100.92499999999977,,
19.12499999999997,100.97499999999977,,
19.12499999999997,101.02499999999976,,
19.12499999999997,101.07499999999976,,
19.12499999999997,101.12499999999976,,
19.12499999999997,101.17499999999976,,
19.12499999999997,101.22499999999975,,
19.12499999999997,101.27499999999975,,
19.12499999999997,101.32499999999975,,
19.12499999999997,101.37499999999974,,
19.12499999999997,101.42499999999974,,
19.12499999999997,101.47499999999974,,
19.12499999999997,101.52499999999974,,
19.12499999999997,101.57499999999973,,
19.12499999999997,101.62499999999973,,
19.12499999999997,101.67499999999973,,
19.12499999999997,101.72499999999972,,
19.12499999999997,101.77499999999972,,
19.12499999999997,101.82499999999972,1458.0781,277523760000.0
19.12499999999997,101.87499999999972,,
19.12499999999997,101.92499999999971,6.71875,552893900.0
19.12499999999997,101.97499999999971,,
19.12499999999997,102.02499999999971,,
19.12499999999997,102.0749999999997,,
19.12499999999997,102.1249999999997,,
19.12499999999997,102.1749999999997,5.359375,1018205900.0
19.12499999999997,102.2249999999997,5.203125,989089860.0
19.12499999999997,102.2749999999997,,
19.12499999999997,102.32499999999969,,
19.12499999999997,102.37499999999969,,
19.12499999999997,102.42499999999968,,
19.12499999999997,102.47499999999968,,
19.12499999999997,102.52499999999968,,
19.12499999999997,102.57499999999968,,
19.12499999999997,102.62499999999967,,
19.12499999999997,102.67499999999967,,
19.12499999999997,102.72499999999967,,
19.12499999999997,102.77499999999966,,
19.12499999999997,102.82499999999966,13.953125,3719610000.0
19.12499999999997,102.87499999999966,14.484375,3836057000.0
19.12499999999997,102.92499999999966,,
19.12499999999997,102.97499999999965,,
19.12499999999997,103.02499999999965,,
19.12499999999997,103.07499999999965,,
19.12499999999997,103.12499999999964,,
19.12499999999997,103.17499999999964,,
19.12499999999997,103.22499999999964,,
19.12499999999997,103.27499999999964,1.78125,582260160.0
19.12499999999997,103.32499999999963,4.671875,1513152600.0
19.12499999999997,103.37499999999963,,
19.12499999999997,103.42499999999963,,
19.12499999999997,103.47499999999962,,
19.12499999999997,103.52499999999962,,
19.12499999999997,103.57499999999962,,
19.12499999999997,103.62499999999962,,
19.12499999999997,103.67499999999961,,
19.12499999999997,103.72499999999961,,
19.12499999999997,103.77499999999961,,
19.12499999999997,103.8249999999996,,
19.12499999999997,103.8749999999996,,
19.12499999999997,103.9249999999996,5.015625,844476400.0
19.12499999999997,103.9749999999996,,
19.12499999999997,104.0249999999996,,
19.12499999999997,104.07499999999959,,
19.12499999999997,104.12499999999959,,
19.12499999999997,104.17499999999959,,
19.12499999999997,104.22499999999958,,
19.12499999999997,104.27499999999958,,
19.12499999999997,104.32499999999958,,
19.12499999999997,104.37499999999957,,
19.12499999999997,104.42499999999957,,
19.12499999999997,104.47499999999957,,
19.12499999999997,104.52499999999957,,
19.12499999999997,104.57499999999956,,
19.12499999999997,104.62499999999956,,
19.12499999999997,104.67499999999956,,
19.12499999999997,104.72499999999955,32.609375,14575249000.0
19.12499999999997,104.77499999999955,35.9375,15157965000.0
19.12499999999997,104.82499999999955,,
19.12499999999997,104.87499999999955,,
19.12499999999997,104.92499999999954,,
19.12499999999997,104.97499999999954,,
19.12499999999997,105.02499999999954,,
19.12499999999997,105.07499999999953,,
19.12499999999997,105.12499999999953,,
19.12499999999997,105.17499999999953,,
19.12499999999997,105.22499999999953,,
19.12499999999997,105.27499999999952,61.1875,4678030000.0
19.12499999999997,105.32499999999952,61.109375,4619798000.0
19.12499999999997,105.37499999999952,,
19.12499999999997,105.42499999999951,,
19.12499999999997,105.47499999999951,,
19.12499999999997,105.52499999999951,,
19.12499999999997,105.5749999999995,,
19.12499999999997,105.6249999999995,,
19.12499999999997,105.6749999999995,,
19.12499999999997,105.7249999999995,,
19.12499999999997,105.7749999999995,,
19.12499999999997,105.82499999999949,,
19.12499999999997,105.87499999999949,,
19.12499999999997,105.92499999999949,,
19.12499999999997,105.97499999999948,,
19.12499999999997,106.025,,
19.07499999999997,96.975,,
19.07499999999997,97.02499999999999,,
19.07499999999997,97.07499999999999,5.875,524465380.0
19.07499999999997,97.12499999999999,,
19.07499999999997,97.17499999999998,14.9375,1659065300.0
19.07499999999997,97.22499999999998,15.1875,1688190000.0
19.07499999999997,97.27499999999998,19.453125,2269939700.0
19.07499999999997,97.32499999999997,95.265625,16648860000.0
19.07499999999997,97.37499999999997,,
19.07499999999997,97.42499999999997,,
19.07499999999997,97.47499999999997,806.8594,215985470000.0
19.07499999999997,97.52499999999996,806.5781,215956340000.0
19.07499999999997,97.57499999999996,,
19.07499999999997,97.62499999999996,,
19.07499999999997,97.67499999999995,,
19.07499999999997,97.72499999999995,,
19.07499999999997,97.77499999999995,3.703125,670302200.0
19.07499999999997,97.82499999999995,,
19.07499999999997,97.87499999999994,,
19.07499999999997,97.92499999999994,,
19.07499999999997,97.97499999999994,,
19.07499999999997,98.02499999999993,,
19.07499999999997,98.07499999999993,,
19.07499999999997,98.12499999999993,,
19.07499999999997,98.17499999999993,,
19.07499999999997,98.22499999999992,,
19.07499999999997,98.27499999999992,,
19.07499999999997,98.32499999999992,,
19.07499999999997,98.37499999999991,,
19.07499999999997,98.42499999999991,,
19.07499999999997,98.47499999999991,,
19.07499999999997,98.5249999999999,,
19.07499999999997,98.5749999999999,,
19.07499999999997,98.6249999999999,,
19.07499999999997,98.6749999999999,,
19.07499999999997,98.7249999999999,,
19.07499999999997,98.77499999999989,,
19.07499999999997,98.82499999999989,,
19.07499999999997,98.87499999999989,,
19.07499999999997,98.92499999999988,33.453125,5115987000.0
19.07499999999997,98.97499999999988,33.65625,5145111600.0
19.07499999999997,99.02499999999988,,
19.07499999999997,99.07499999999987,,
19.07499999999997,99.12499999999987,,
19.07499999999997,99.17499999999987,,
19.07499999999997,99.22499999999987,,
19.07499999999997,99.27499999999986,,
19.07499999999997,99.32499999999986,,
19.07499999999997,99.37499999999986,,
19.07499999999997,99.42499999999986,,
19.07499999999997,99.47499999999985,,
19.07499999999997,99.52499999999985,,
19.07499999999997,99.57499999999985,,
19.07499999999997,99.62499999999984,3.75,669149800.0
19.07499999999997,99.67499999999984,,
19.07499999999997,99.72499999999984,,
19.07499999999997,99.77499999999984,,
19.07499999999997,99.82499999999983,,
19.07499999999997,99.87499999999983,,
19.07499999999997,99.92499999999983,,
19.07499999999997,99.97499999999982,,
19.07499999999997,100.02499999999982,,
19.07499999999997,100.07499999999982,,
19.07499999999997,100.12499999999982,,
19.07499999999997,100.17499999999981,,
19.07499999999997,100.22499999999981,,
19.07499999999997,100.2749999999998,11.25,1629832600.0
19.07499999999997,100.3249999999998,,
19.07499999999997,100.3749999999998,,
19.07499999999997,100.4249999999998,,
19.07499999999997,100.4749999999998,,
19.07499999999997,100.52499999999979,,
19.07499999999997,100.57499999999979,,
19.07499999999997,100.62499999999979,,
19.07499999999997,100.67499999999978,,
19.07499999999997,100.72499999999978,,
19.07499999999997,100.77499999999978,22.5625,3489303300.0
19.07499999999997,100.82499999999978,,
19.07499999999997,100.87499999999977,,
19.07499999999997,100.92499999999977,,
19.07499999999997,100.97499999999977,,
19.07499999999997,101.02499999999976,,
19.07499999999997,101.07499999999976,,
19.07499999999997,101.12499999999976,,
19.07499999999997,101.17499999999976,,
19.07499999999997,101.22499999999975,,
19.07499999999997,101.27499999999975,,
19.07499999999997,101.32499999999975,,
19.07499999999997,101.37499999999974,,
19.07499999999997,101.42499999999974,,
19.07499999999997,101.47499999999974,,
19.07499999999997,101.52499999999974,,
19.07499999999997,101.57499999999973,,
19.07499999999997,101.62499999999973,,
19.07499999999997,101.67499999999973,,
19.07499999999997,101.72499999999972,,
19.07499999999997,101.77499999999972,,
19.07499999999997,101.82499999999972,1458.4219,277552900000.0
19.07499999999997,101.87499999999972,7.25,611143100.0
19.07499999999997,101.92499999999971,6.984375,582018500.0
19.07499999999997,101.97499999999971,,
19.07499999999997,102.02499999999971,,
19.07499999999997,102.0749999999997,,
19.07499999999997,102.1249999999997,6.703125,1251177100.0
19.07499999999997,102.1749999999997,5.53125,1047330500.0
19.07499999999997,102.2249999999997,,
19.07499999999997,102.2749999999997,,
19.07499999999997,102.32499999999969,,
19.07499999999997,102.37499999999969,,
19.07499999999997,102.42499999999968,3.65625,698724350.0
19.07499999999997,102.47499999999968,,
19.07499999999997,102.52499999999968,,
19.07499999999997,102.57499999999968,,
19.07499999999997,102.62499999999967,,
19.07499999999997,102.67499999999967,,
19.07499999999997,102.72499999999967,,
19.07499999999997,102.77499999999966,,
19.07499999999997,102.82499999999966,,
19.07499999999997,102.87499999999966,14.765625,3894306300.0
19.07499999999997,102.92499999999966,,
19.07499999999997,102.97499999999965,,
19.07499999999997,103.02499999999965,,
19.07499999999997,103.07499999999965,,
19.07499999999997,103.12499999999964,,
19.07499999999997,103.17499999999964,,
19.07499999999997,103.22499999999964,,
19.07499999999997,103.27499999999964,,
19.07499999999997,103.32499999999963,5.046875,1571401900.0
19.07499999999997,103.37499999999963,5.75,1717076400.0
19.07499999999997,103.42499999999963,,
19.07499999999997,103.47499999999962,,
19.07499999999997,103.52499999999962,,
19.07499999999997,103.57499999999962,,
19.07499999999997,103.62499999999962,,
19.07499999999997,103.67499999999961,,
19.07499999999997,103.72499999999961,,
19.07499999999997,103.77499999999961,,
19.07499999999997,103.8249999999996,,
19.07499999999997,103.8749999999996,,
19.07499999999997,103.9249999999996,,
19.07499999999997,103.9749999999996,4.265625,698913400.0
19.07499999999997,104.0249999999996,,
19.07499999999997,104.07499999999959,,
19.07499999999997,104.12499999999959,,
19.07499999999997,104.17499999999959,,
19.07499999999997,104.22499999999958,,
19.07499999999997,104.27499999999958,,
19.07499999999997,104.32499999999958,,
19.07499999999997,104.37499999999957,,
19.07499999999997,104.42499999999957,,
19.07499999999997,104.47499999999957,,
19.07499999999997,104.52499999999957,,
19.07499999999997,104.57499999999956,,
19.07499999999997,104.62499999999956,,
19.07499999999997,104.67499999999956,,
19.07499999999997,104.72499999999955,,
19.07499999999997,104.77499999999955,,
19.07499999999997,104.82499999999955,37.125,15332669000.0
19.07499999999997,104.87499999999955,37.4375,15361794000.0
19.07499999999997,104.92499999999954,,
19.07499999999997,104.97499999999954,,
19.07499999999997,105.02499999999954,63.4375,5318703000.0
19.07499999999997,105.07499999999953,,
19.07499999999997,105.12499999999953,,
19.07499999999997,105.17499999999953,61.546875,4823661600.0
19.07499999999997,105.22499999999953,61.578125,4794537000.0
19.07499999999997,105.27499999999952,61.359375,4736279000.0
19.07499999999997,105.32499999999952,,
19.07499999999997,105.37499999999952,,
19.07499999999997,105.42499999999951,,
19.07499999999997,105.47499999999951,,
19.07499999999997,105.52499999999951,,
